number,l1_t,l1_s,model_height,lon,lat
mh414,114.80811,4.383104,800,-160.4616762403049,38.92190777826183
mh415,133.9125,4.838774,900,-162.3224477749748,38.57372847307072
mh416,142.83562,6.783296,1100,-162.9184650317762,37.85147464308432
mh417,180.18187,6.9963355,1400,-160.1114823267277,39.39150544530771
mh418,130.1452,5.8291264,1300,-165.4410691870758,41.4919488962664
mh419,242.95491,7.505627,1600,-165.2426541798323,41.29266777061217
mh420,105.18605,3.9415553,800,-167.4051973310657,41.92426056530893
mh421,67.1709,3.8526545,700,-167.0709355668803,42.88553591180469
mh422,130.72507,6.8474045,800,-166.1413013986072,42.62585334515835
mh423,214.28131,7.5733805,1200,-165.6212767548622,42.31479158728519
mh424,166.32593,6.5319247,1500,-163.5301215194805,42.47889797055088
mh425,96.673775,5.2110257,1000,-163.3829973645199,42.51303342681114
mh426,82.33714,3.7742157,900,-163.197660351279,42.74026112775973
mh427,97.19029,3.9544692,1000,-163.4026460982377,42.73366894926427
mh428,78.24986,5.0977197,1200,-163.9635791212687,43.12644875821976
mh429,71.838776,3.082861,600,-164.5064014719471,44.12901012880546
mh430,47.203217,3.125644,800,-166.1253025716503,45.05225048383636
mh431,61.07291,2.9434345,900,-165.8208456500877,44.33125619710922
mh432,15.569834,2.4970887,700,-163.0070987746992,44.72855249918004
mh433,45.786495,3.1394045,400,-163.4236865012564,44.20883980247204
mh434,274.1116,11.057098,1800,-162.0701846926063,41.69061125519627
mh435,117.27416,4.3755646,1000,-160.5159672859562,43.56333051440545
mh436,77.52449,4.5279117,1000,-160.1408100597646,43.75190048659495
mh437,44.44289,2.724028,900,-161.7392016110185,43.05054205343868
mh438,184.80812,8.041262,1200,-158.3450316717387,42.72232836889338
mh439,146.6945,11.21063,1200,-158.6824845004322,42.58240273270294
mh440,221.817,8.065635,1000,-158.9650684321643,42.58678364046303
mh441,257.56555,11.8048315,1000,-159.4218355709697,42.28724980479535
mh442,155.20354,7.0230794,1400,-159.9837789514808,43.51198408138374
mh443,51.09106,3.8663328,900,-161.6447937219821,44.25851505156418
mh444,83.406746,5.1057196,900,-161.2117704092907,44.00480764325267
mh445,133.67181,5.242158,1000,-164.8861342677267,41.00325767951215
mh446,129.25839,4.800039,800,-164.002957820719,43.35132460359746
mh447,40.40628,3.062455,500,-162.2715586239273,46.24830582686551
mh448,76.36657,3.5925827,1100,-161.1916386420572,46.57222812021206
mh449,21.985987,2.4072762,800,-162.6212412168565,48.17465098076795
mh450,73.806404,5.9065485,1000,-164.348968160349,48.82123132877058
mh451,38.41548,4.368272,1000,-164.2302979855783,48.92159596251479
mh452,35.28016,3.390249,800,-163.6924058460513,49.04017638344986
mh453,36.207146,6.1011024,1300,-164.0571853953157,49.10797204109262
mh454,26.875021,2.7940078,1000,-163.3422475511572,49.5178696638224
mh455,56.315994,2.553263,800,-164.5697729742496,49.317131501819
mh456,49.374996,2.4174664,700,-164.7038445324388,49.0521337581856
mh457,13.432443,2.2942858,700,-160.3256980022505,49.7707360057221
mh458,28.223331,2.3615837,800,-161.0982470450612,49.3934147859636
mh459,73.39413,4.5654917,900,-161.8707796480441,50.92853943096624
mh460,23.534826,2.254853,600,-162.3142540298057,50.78996169631723
mh461,48.288746,2.5577364,600,-162.5100353049902,51.85482168307692
mh462,50.084442,2.5971127,700,-162.732550882013,52.17134389291963
mh463,98.317085,1.9140704,700,-160.3036368263138,52.93385733278027
mh464,43.09675,3.8754165,900,-163.1804990176783,52.02613546230502
mh465,95.89772,8.051832,1400,-160.7595201298933,52.22214180812212
mh466,49.491184,4.3371,900,-160.6911127483699,52.358498952524
mh467,17.567507,3.1302357,700,-158.8420890773047,51.9108627947099
mh468,19.055536,3.1237748,800,-158.7936570632126,51.9985443643975
mh469,30.036404,2.5522063,800,-157.9400411709946,52.06880273066394
mh470,26.365377,2.8284163,800,-158.4424467223759,50.64408354517478
mh471,25.834377,3.1716704,900,-157.6616353723071,50.88004175284505
mh472,25.22664,3.7303765,800,-156.9303890979681,51.35757478933933
mh473,32.357674,2.4406548,700,-155.9683170186641,50.87306593226958
mh474,67.80071,3.7868521,800,-155.8431967014832,50.08117235651466
mh475,71.61942,3.4732227,700,-155.9143424372707,50.25433508734201
mh476,26.993744,2.524598,700,-156.1057745388275,48.96188495887716
mh477,43.05114,3.3532956,800,-156.0301360238192,48.51240917632774
mh478,69.5794,2.9063072,900,-156.9382725551043,47.80375982746723
mh479,67.18538,3.5382366,1100,-155.8263591404094,47.50113844593917
mh480,40.780186,3.400893,1000,-158.5663297253355,46.87949613991779
mh481,78.91334,5.360641,1200,-158.3177182116002,47.27274806023686
mh482,59.611668,3.0531895,700,-159.2906961707847,46.946302199068
mh483,55.698486,2.8068204,700,-159.2016719080838,46.68837644080777
mh484,67.50861,3.2605667,400,-159.6557049013357,46.04996921111844
mh485,38.168262,2.9073873,1100,-157.8405759707323,43.95316273877624
mh486,35.786186,4.240535,600,-159.8700664570644,46.63982867790804
mh487,52.039402,2.8813996,500,-159.7640227335798,46.38789125831731
mh488,58.41212,4.4554353,800,-158.3327295972581,45.47018761978196
mh489,60.483997,2.6243975,800,-157.724100357108,45.88519191427324
mh490,75.06821,4.7875867,1200,-155.0358213758955,46.1464950274862
mh491,65.060295,2.6079652,800,-156.7026935323825,44.22113273522582
mh492,67.02865,5.3382726,1400,-157.4472152015489,45.21247663417255
mh493,42.318527,3.296248,900,-156.214520425506,44.18178615060734
mh494,102.46083,3.422352,1000,-154.2496451814281,43.85864927329111
mh495,112.601585,5.0208683,1400,-154.8650388694979,43.55592089293979
mh496,329.6367,12.244585,1800,-152.6275232737829,43.75400585069356
mh497,152.54636,8.270143,1500,-152.6018871449098,43.94328594084683
mh498,152.97385,3.5991094,1000,-153.0910076709721,44.39817353748165
mh499,80.86395,3.6435888,1000,-151.4782806856765,44.54387378883392
mh500,48.585552,2.790019,700,-151.8286212283722,45.25925519728547
mh501,77.11764,3.9080164,700,-150.465090173498,43.87741648421777
mh502,257.48447,8.550914,900,-152.9207699453711,44.29306343950939
mh503,84.516525,4.9360967,1300,-152.055343127976,45.92513830209703
mh504,73.21206,7.1574435,1100,-152.2818428615189,46.13937769721434
mh505,139.81648,7.3517303,1200,-150.9731164015018,46.81730405470759
mh506,54.453697,3.044691,400,-151.2681095953722,44.63374295216553
mh507,136.73112,7.905324,1100,-151.4830835372868,47.73043063193225
mh508,157.44879,6.0691094,1100,-150.5834846070064,47.92954929883908
mh509,90.5794,6.2070527,1200,-150.0963571690291,47.21988633571709
mh510,120.731995,7.6745753,1300,-150.2602841280048,47.22469763317352
mh511,148.1572,5.4007473,1000,-151.1731115888795,48.21638036012588
mh512,180.2206,9.9679365,800,-151.1754018187736,47.79143655889896
mh513,63.201977,4.8522434,800,-152.0936719690369,47.72543892428475
mh514,79.90982,5.5342045,800,-151.7210995911704,48.3418937076626
mh515,64.495995,3.8918638,1400,-151.9670909746709,48.27854340344819
mh516,96.46709,5.277218,700,-152.3217823535154,47.89536289165218
mh517,153.93811,10.353313,1400,-153.2446163819853,48.0504545290927
mh518,96.13336,8.920689,1700,-153.4885429169363,48.21236253909756
mh519,92.708466,13.945351,1200,-153.4874053346757,47.98544048594243
mh520,25.981695,3.0167034,700,-154.8389233035642,47.10972130058188
mh521,36.183258,4.6894827,1100,-154.4632165437627,49.05587104761347
mh522,36.999123,5.3939257,900,-154.7740945318558,49.71327295272994
mh523,40.59124,3.8099,800,-155.2712048551382,49.98277006231264
mh524,77.52666,5.514939,700,-152.5544180799241,48.96158175763435
mh525,68.83846,4.313469,800,-152.7832826955856,49.35410735069152
mh526,15.306686,2.4442816,800,-153.2647505394683,49.7845771951364
mh527,38.85961,3.0451145,800,-152.5964359511549,50.23706861500546
mh528,20.245308,2.658322,1000,-153.2354441036472,50.09207102395723
mh529,24.962408,3.8975213,800,-153.5397481545919,50.16243934152027
mh530,38.699623,7.6670794,900,-154.8820623625679,50.83549868489713
mh531,40.91158,5.8510222,900,-154.6700283695646,50.84534868087909
mh532,137.8999,10.964683,900,-154.0405152892549,51.70287024032285
mh533,170.18408,11.272995,1000,-153.9504291988659,52.2133269383163
mh534,46.65774,8.077132,800,-154.1769767790259,52.21622259519867
mh535,232.80838,8.61685,800,-153.4308124146634,52.15721698664431
mh536,19.688248,6.146897,900,-156.6012735074909,53.09745319136842
mh537,78.138016,3.8950155,900,-153.3924769910228,53.27571758311537
mh538,90.23807,4.2874713,500,-152.7725921950952,53.45543009107628
mh539,93.879776,3.5443978,700,-152.5525131772049,53.48783658829126
mh540,85.4084,4.0165253,900,-153.6457981092296,54.42404455870746
mh541,135.49828,5.492868,1000,-153.9407046911703,54.44939760279943
mh542,142.34009,6.453479,800,-153.9418922814089,54.62953169476805
mh543,300.0618,10.135997,700,-153.8871005942839,54.92314870254004
mh544,81.515854,4.3393693,1300,-152.4524878070827,53.89042219464007
mh545,140.63489,6.624696,800,-151.2816531234552,54.68128993203808
mh546,123.76705,5.0309553,900,-150.9070793697642,55.03135338861262
mh547,118.37634,6.912831,700,-150.601320261705,55.02831479396868
mh548,115.95336,5.9074807,800,-150.3972693562887,55.03508051589569
mh549,95.60453,2.936876,900,-150.0903799650821,49.32855310000767
mh550,118.578316,6.2699013,900,-151.7269109551404,49.61865122455016
mh551,135.31512,9.1052065,1100,-151.8460653548651,49.36219558749687
mh552,137.80687,7.43677,400,-151.15439976963,49.59542286946206
mh553,46.101765,3.119731,900,-153.3429586970703,47.46606029866258
mh554,54.037437,2.9745305,400,-154.6111893874663,45.72694091359745
mh555,52.472675,2.1305923,700,-154.7779100641928,45.67984518008336
mh556,67.627335,3.0602293,800,-153.617902279034,44.59140028895806
mh557,91.3178,4.974857,900,-157.0482494222102,44.08366464334204
mh558,96.29082,4.396072,800,-153.6166190126402,42.88301629069462
mh559,72.74911,3.1996946,1100,-154.8466013819917,42.84294926095977
mh560,110.4841,5.58082,900,-154.6994319659331,42.35316610409205
mh561,46.044575,2.9172244,900,-154.2161104408056,41.76206872978656
mh562,72.05342,2.0542948,1000,-156.8892706648138,40.62891998281198
mh563,83.00895,3.5230768,900,-156.2564932809649,41.9813831210479
mh564,67.16293,2.7379165,600,-153.6518248271094,42.09799435739104
mh565,120.45509,5.6525707,1000,-154.0058323283845,42.56895811910018
mh566,201.89856,8.445175,1400,-152.5358513206748,43.55366773578699
mh567,184.4552,7.332801,1300,-152.0932666968348,43.49884484873033
mh568,62.531624,2.616189,800,-151.0758158892849,42.65242177296609
mh569,74.341385,3.8727858,700,-152.9907594810514,41.89816755418887
mh570,51.089252,2.6454997,900,-151.1170724928098,41.68569260331335
mh571,63.788357,3.0372326,800,-151.044311658222,42.90013220265763
mh572,103.12504,5.522035,800,-152.6494684925494,41.43756049755292
mh573,112.20379,3.6291184,900,-152.0497353433959,41.60102285027751
mh574,180.57568,5.9802737,1000,-151.9981318010506,43.37961295708157
mh575,82.96877,3.8682086,1100,-153.4170523217295,42.47266584409813
mh576,62.11826,2.7336187,900,-152.5940192861118,41.72047783347937
mh577,101.12519,4.9284782,900,-153.4929096633139,40.7126244439714
mh578,217.7395,9.850648,900,-154.8004429444574,39.46875776048992
mh579,294.46042,8.394096,900,-154.4809866726673,39.54969037483774
mh580,190.19159,6.2333493,1300,-155.5517249454083,39.30290039728001
mh581,291.53757,8.905923,1500,-156.3692342069949,39.18900715533232
mh582,79.637985,3.4834802,1100,-156.0935223554222,37.66235474738877
mh583,129.75175,5.0731254,900,-157.5615864262859,38.24234132764738
mh584,257.0834,11.3821945,1100,-155.8186485603478,38.34252364906127
mh585,231.7337,10.192421,2000,-157.1474774631779,38.63703655819954
mh586,227.07669,7.0504494,1000,-156.0283457678881,37.88431776017117
mh587,143.55592,4.167477,800,-157.1626310161886,40.25177146951908
mh588,93.15766,4.8048162,700,-155.3296882447176,37.08540248105698
mh589,315.9632,13.534645,1100,-153.9261434156179,37.85969561200124
mh590,134.42252,5.296809,700,-156.6707071455421,38.39437592715155
mh591,228.97844,8.9383,900,-158.2503035491173,39.23277736712905
mh592,61.865612,3.4762046,700,-154.7114294718024,40.49111299212576
mh593,66.31341,3.5149612,900,-162.8642720518185,42.40036524970195
mh594,65.50515,5.724692,900,-151.6499216238185,46.06299375445603
mh595,95.747505,4.581502,700,-152.7258119850149,42.85734944809746
mh596,85.667564,2.9902468,600,-153.23015764332,41.28552127312137
mh597,101.30002,4.2068033,1200,-152.4205825351863,38.58957729242451
mh598,55.97792,2.2685945,900,-151.7777058212543,37.42000054952143
mh599,174.6547,8.33544,1400,-151.2309032308807,37.84367256129799
mh600,120.56079,6.2446656,500,-151.3517074131119,37.73735480013389
mh601,162.58179,6.692432,1200,-150.6859923495763,38.31399049085798
mh602,129.81726,4.6702323,1000,-153.240450899468,36.59853592335333
mh603,59.95662,2.7323558,400,-155.8070484639021,36.67573312513909
mh604,91.37536,3.2585971,900,-160.0496827359089,36.27870544594725
mh605,139.27934,3.5881243,700,-158.942160356636,36.30131485875346
mh606,174.62067,4.1941133,1200,-158.6823832034146,36.45101363730693
mh607,167.76907,3.5669749,700,-158.5017096846133,36.4525093301113
mh608,53.76126,3.22472,400,-163.1487905461526,36.45086125266813
mh609,86.21232,4.0912476,1100,-161.6098121466221,35.86129705662781
mh610,70.57444,3.1142793,500,-161.3263815781666,36.08851416590942
mh611,146.04008,6.3695607,1300,-166.8278983952099,36.34590924847991
mh612,94.09008,4.267929,800,-166.5582536291643,36.45435089284472
mh613,95.01019,3.6795616,1000,-166.1190318051958,35.29614672228723
mh614,109.22592,4.7653217,900,-163.7081446472583,35.54770625866142
mh615,140.96318,5.8556085,500,-169.171300754669,33.91953440573825
mh616,186.57233,6.67959,1000,-167.5342443663372,33.56012175871769
mh617,111.96743,4.5935388,800,-167.5195196398561,33.38669812727905
mh618,126.789085,5.3666987,1100,-167.2315261521487,33.54429451270032
mh619,219.33647,9.144086,1100,-167.250385723098,33.69354225673649
mh620,270.44418,11.132847,1400,-166.5195947934722,34.04712442754108
mh621,70.15926,3.383082,1000,-166.4756549415661,32.81446729096159
mh622,60.160767,3.3881896,900,-166.7347514535289,32.68921983272056
mh623,63.90455,2.5917583,900,-167.0043461196797,32.66542582043397
mh624,229.85258,9.276782,1200,-165.5504416170038,32.56397960286798
mh625,292.30603,9.626719,1400,-164.3123967218883,32.24145216562908
mh626,223.6623,8.5999,1100,-164.4760743357862,32.24886327722361
mh627,284.5593,10.096615,1300,-164.6328636923347,32.19184750819381
mh628,184.63763,9.612623,1600,-164.8468682991516,32.19369163449707
mh629,183.99948,6.3023343,1700,-164.7853798082445,31.42199701393407
mh630,173.00703,10.48377,1100,-163.6779301725289,32.97745683010324
mh631,448.12994,14.659064,1100,-163.8005381949901,32.97073563761894
mh632,456.45004,13.207918,1400,-164.1377458960605,32.90306637060018
mh633,273.26062,13.070277,1600,-163.6296618143614,32.76115253902302
mh634,614.8714,22.59445,2600,-163.8702365774099,32.18413617869803
mh635,165.71819,5.7939706,1600,-164.5359542046844,32.66739744136311
mh636,157.24246,4.6226664,1100,-166.0885177467788,32.96014130176366
mh637,55.83422,3.2357008,900,-165.2024061661596,33.92553251769734
mh638,70.58602,3.5544226,1100,-164.5991766669886,33.76211490506572
mh639,89.537674,2.8241997,800,-164.1391460107789,33.8062951117135
mh640,131.5612,5.646008,1400,-163.2879714510304,31.28892693101953
mh641,143.63448,9.434682,1100,-162.1643834179546,31.45285182515577
mh642,293.09293,10.720534,1700,-161.435512558775,32.12130798663701
mh643,276.2993,12.566674,1100,-162.4832007762591,32.49912928164211
mh644,122.97725,3.7928245,1100,-160.6961155070017,31.94814211391671
mh645,97.13781,7.655863,1500,-159.5498705100398,32.70433462538649
mh646,141.03197,2.308661,900,-158.745159921288,33.29071745886249
mh647,122.926575,3.8032207,1000,-158.2799820193105,31.72625592725986
mh648,67.02322,2.5198452,800,-158.6002514764906,32.5145598769121
mh649,57.677338,3.2992952,800,-157.1243441244587,35.7843897670546
mh650,78.79425,3.3070188,500,-156.9886733580698,35.87337528956655
mh651,116.823524,2.6466603,900,-153.1813239018599,35.54378186275503
mh652,77.53209,2.5286753,700,-153.9958338183339,35.52634268603813
mh653,121.48596,2.3848176,500,-154.5248777420485,35.48237264056817
mh654,77.37862,2.6401997,500,-151.5613589220902,35.79401272981327
mh655,128.24635,3.3114333,1100,-150.2005761537785,36.16593303679559
mh656,116.83257,4.650164,1000,-150.1072373370187,35.83907799404303
mh657,45.937435,2.5991688,700,-150.510275635608,34.79941195718826
mh658,59.003933,3.6672368,900,-151.2420623959866,34.19137035778785
mh659,54.236156,3.6032932,600,-152.1006694654042,34.22291438702291
mh660,52.36698,3.2913532,800,-152.3363180313493,34.18950037821617
mh661,55.38937,2.751689,800,-152.4646601754818,34.37777445835534
mh662,68.98434,3.6121054,900,-152.262250314561,32.05489143796796
mh663,157.51358,6.3727045,1000,-151.3260593609414,30.25586957199785
mh664,98.5263,4.3214903,900,-151.5188390168115,31.70533705532408
mh665,57.930714,2.5360074,800,-153.7826619012533,31.3598912193063
mh666,89.63468,3.612878,1000,-151.5200158692549,31.39871158218916
mh667,55.43534,3.0916338,1000,-151.44203995629,32.02203919458415
mh668,59.237038,3.6088157,800,-155.2910081365795,35.03946705118378
mh669,87.259476,3.2073517,1000,-160.5102603829573,31.06478184019995
mh670,59.59936,3.8926013,900,-176.945214209897,48.54081320130742
mh671,522.74316,9.891466,1000,-178.1375651715585,49.97399476043343
mh672,483.57953,21.629822,1100,-176.9413954073762,49.23366115003302
mh673,301.92554,12.518676,1000,-176.8709611272115,49.3706385076249
mh674,223.14505,8.0131,900,-176.9434205912665,49.47771599138395
mh675,164.87445,5.2743993,1000,-169.6784190683419,47.33173141696467
mh676,38.951187,2.7441747,700,-167.0082091917687,47.69264398291984
mh677,34.03754,2.938502,600,-166.6198660762607,47.08300036248917
mh678,41.48384,3.3444285,700,-165.2432207256301,50.84559603397421
mh679,13.924712,10.122555,900,-156.4480024476448,52.74668504673433
mh680,150.23921,7.5829697,900,-152.1467132845403,53.93018523797834
mh681,132.40675,9.056958,600,-151.7901447217259,53.40755423881038
